x_value,total_1,total_2 
10698,11812,6161
10699,11806,6162
10700,11808,6164
10701,11810,6159
10702,11807,6165
10703,11813,6163
10704,11816,6166
10705,11824,6168
10706,11824,6167
10707,11825,6166
10708,11829,6168
10709,11833,6169
10710,11829,6175
10711,11835,6173
10712,11829,6176
10713,11835,6182
10714,11830,6188
10715,11826,6185
10716,11827,6190
10717,11834,6189
10718,11836,6192
10719,11843,6198
10720,11846,6199
10721,11843,6200
10722,11846,6196
10723,11854,6199
10724,11848,6205
10725,11854,6201
10726,11849,6200
10727,11853,6196
10728,11854,6201
10729,11855,6197
10730,11862,6194
10731,11864,6190
10732,11863,6193
10733,11870,6198
10734,11873,6198
10735,11873,6201
10736,11877,6197
10737,11885,6201
10738,11884,6206
10739,11879,6206
10740,11880,6202
10741,11884,6201
10742,11882,6200
10743,11882,6202
10744,11889,6197
10745,11883,6198
10746,11886,6201
10747,11887,6201
10748,11891,6206
10749,11894,6208
10750,11901,6209
10751,11900,6214
10752,11899,6213
10753,11902,6211
10754,11903,6211
10755,11904,6215
10756,11902,6211
10757,11908,6210
10758,11904,6210
10759,11906,6216
10760,11913,6217
10761,11910,6217
10762,11916,6223
10763,11919,6226
10764,11917,6229
10765,11920,6234
10766,11924,6237
10767,11919,6240
10768,11923,6237
10769,11929,6240
10770,11936,6236
10771,11931,6241
10772,11929,6236
10773,11925,6234
10774,11919,6231
10775,11918,6228
10776,11914,6228
10777,11920,6226
10778,11921,6221
10779,11921,6218
10780,11929,6217
10781,11926,6220
10782,11929,6220
10783,11936,6215
10784,11938,6219
10785,11937,6218
10786,11933,6217
10787,11929,6220
10788,11928,6217
10789,11922,6221
10790,11916,6217
10791,11923,6214
10792,11919,6218
10793,11921,6217
10794,11924,6216
10795,11927,6222
10796,11935,6221
10797,11931,6219
10798,11933,6215
10799,11931,6215
10800,11930,6211
10801,11928,6210
10802,11924,6211
10803,11920,6210
10804,11922,6215
10805,11926,6210
10806,11927,6205
10807,11926,6209
10808,11927,6209
10809,11924,6209
10810,11920,6207
10811,11914,6204
10812,11913,6204
10813,11915,6209
10814,11919,6208
10815,11920,6207
10816,11927,6203
10817,11935,6199
10818,11941,6197
10819,11935,6194
10820,11934,6194
10821,11928,6192
10822,11926,6191
10823,11931,6186
10824,11929,6187
10825,11924,6186
10826,11921,6186
10827,11926,6191
10828,11924,6195
10829,11924,6199
10830,11925,6202
10831,11924,6202
10832,11932,6207
10833,11940,6207
10834,11945,6207
10835,11948,6213
10836,11947,6215
10837,11946,6214
10838,11945,6220
10839,11942,6226
10840,11946,6227
10841,11954,6233
10842,11957,6228
10843,11965,6227
10844,11971,6232
10845,11971,6235
10846,11966,6230
10847,11969,6225
10848,11965,6229
10849,11967,6235
10850,11968,6230
10851,11965,6231
10852,11964,6236
10853,11969,6234
10854,11976,6236
10855,11980,6241
10856,11974,6240
10857,11974,6242
10858,11971,6237
10859,11966,6233
10860,11962,6237
10861,11958,6239
10862,11956,6242
10863,11963,6245
10864,11970,6246
10865,11965,6242
10866,11970,6240
10867,11965,6245
10868,11971,6240
10869,11977,6238
10870,11972,6242
10871,11977,6245
10872,11971,6246
10873,11972,6252
10874,11977,6247
10875,11975,6247
10876,11983,6249
10877,11988,6255
10878,11985,6251
10879,11983,6252
10880,11989,6256
10881,11991,6253
10882,11994,6250
10883,11998,6249
10884,11996,6250
10885,11999,6251
10886,11995,6253
10887,11996,6252
10888,11995,6254
10889,11999,6250
10890,12007,6247
10891,12009,6253
10892,12007,6252
10893,12001,6254
10894,11996,6249
10895,11993,6254
10896,11995,6250
10897,11994,6248
10898,11999,6247
10899,12000,6252
10900,11995,6250
10901,12001,6251
10902,12009,6251
10903,12011,6250
10904,12005,6246
10905,12008,6246
10906,12013,6246
10907,12013,6245
10908,12009,6243
10909,12013,6249
10910,12017,6251
10911,12017,6255
10912,12021,6254
10913,12026,6256
10914,12034,6254
10915,12029,6257
10916,12028,6254
10917,12027,6258
10918,12029,6257
10919,12030,6255
10920,12024,6253
10921,12026,6258
10922,12025,6263
10923,12030,6265
10924,12025,6266
10925,12033,6267
10926,12031,6270
10927,12030,6272
10928,12029,6270
10929,12027,6272
10930,12024,6276
10931,12028,6276
10932,12031,6277
10933,12025,6278
10934,12026,6280
10935,12030,6276
10936,12024,6274
10937,12022,6273
10938,12023,6276
10939,12023,6274
10940,12019,6279
10941,12015,6284
10942,12018,6289
10943,12014,6289
10944,12013,6292
10945,12017,6296
10946,12018,6293
10947,12025,6294
10948,12020,6293
10949,12027,6291
10950,12033,6291
10951,12037,6292
10952,12035,6289
10953,12041,6287
10954,12037,6293
10955,12044,6295
10956,12047,6301
10957,12048,6296
10958,12043,6302
10959,12048,6299
10960,12055,6295
10961,12060,6291
10962,12057,6288
10963,12056,6286
10964,12061,6284
10965,12056,6288
10966,12054,6291
10967,12057,6295
10968,12059,6290
10969,12060,6294
10970,12060,6297
10971,12059,6294
10972,12058,6298
10973,12064,6298
10974,12060,6299
10975,12058,6300
10976,12054,6306
10977,12050,6306
10978,12054,6308
10979,12058,6311
10980,12059,6317
10981,12055,6312
10982,12053,6313
10983,12049,6318
10984,12053,6318
10985,12047,6319
10986,12043,6322
10987,12050,6320
10988,12056,6325
10989,12059,6328
10990,12067,6331
10991,12073,6327
10992,12074,6330
10993,12076,6334
10994,12080,6332
10995,12082,6337
10996,12078,6332
10997,12074,6331
10998,12077,6337
10999,12085,6333
11000,12083,6330
11001,12082,6327
11002,12081,6329
11003,12083,6331
11004,12080,6327
11005,12085,6326
11006,12083,6324
11007,12087,6320
11008,12090,6324
11009,12090,6320
11010,12095,6324
11011,12102,6329
11012,12097,6329
11013,12099,6326
11014,12098,6326
11015,12104,6328
11016,12101,6325
11017,12105,6327
11018,12109,6327
11019,12109,6327
11020,12105,6331
11021,12104,6326
11022,12105,6328
11023,12110,6325
11024,12112,6331
11025,12107,6333
11026,12105,6331
11027,12108,6334
11028,12116,6339
11029,12114,6341
11030,12113,6344
11031,12109,6342
11032,12116,6340
11033,12117,6342
11034,12115,6339
11035,12120,6345
11036,12114,6351
11037,12117,6349
11038,12118,6348
11039,12122,6345
11040,12118,6347
11041,12120,6352
11042,12127,6352
11043,12122,6357
11044,12125,6352
11045,12133,6348
11046,12128,6345
11047,12135,6340
11048,12138,6340
11049,12140,6343
11050,12143,6349
11051,12140,6351
11052,12141,6355
11053,12143,6352
11054,12142,6354
11055,12136,6352
11056,12138,6347
11057,12134,6353
11058,12130,6352
11059,12134,6348
11060,12130,6345
11061,12137,6346
11062,12139,6352
11063,12144,6357
11064,12150,6362
11065,12157,6366
11066,12162,6361
11067,12156,6367
11068,12155,6370
11069,12155,6367
11070,12156,6362
11071,12157,6360
11072,12155,6357
11073,12152,6359
11074,12149,6365
11075,12154,6363
11076,12158,6366
11077,12165,6369
11078,12166,6373
11079,12162,6376
11080,12156,6378
11081,12163,6383
11082,12166,6381
11083,12171,6377
11084,12169,6378
11085,12163,6382
11086,12167,6383
11087,12164,6379
11088,12160,6384
11089,12168,6384
11090,12170,6379
11091,12171,6379
11092,12168,6374
11093,12172,6378
11094,12173,6382
11095,12174,6378
11096,12177,6381
11097,12178,6384
11098,12185,6384
11099,12189,6384
11100,12186,6379
11101,12193,6382
11102,12191,6377
11103,12199,6383
11104,12201,6379
11105,12201,6375
11106,12209,6380
11107,12209,6386
11108,12215,6383
11109,12216,6378
11110,12213,6373
11111,12220,6378
11112,12217,6379
11113,12215,6377
11114,12220,6374
11115,12215,6372
11116,12217,6372
11117,12216,6367
11118,12219,6371
11119,12225,6367
11120,12221,6364
11121,12218,6366
11122,12219,6363
11123,12221,6361
11124,12229,6359
11125,12229,6361
11126,12232,6357
11127,12236,6353
11128,12231,6351
11129,12226,6349
11130,12224,6351
11131,12222,6354
11132,12230,6360
11133,12233,6359
11134,12229,6360
11135,12233,6365
11136,12238,6361
11137,12234,6359
11138,12240,6354
11139,12246,6349
11140,12246,6345
11141,12243,6347
11142,12247,6344
11143,12251,6344
11144,12251,6341
11145,12250,6342
11146,12256,6345
11147,12252,6341
11148,12249,6341
11149,12246,6346
11150,12244,6341
11151,12248,6345
11152,12256,6348
11153,12258,6352
11154,12266,6358
11155,12274,6360
11156,12269,6361
11157,12271,6358
11158,12277,6360
11159,12273,6358
11160,12276,6361
11161,12273,6364
11162,12270,6370
11163,12272,6374
11164,12270,6370
11165,12277,6367
11166,12275,6369
11167,12269,6368
11168,12272,6369
11169,12269,6375
11170,12274,6375
11171,12272,6378
11172,12270,6373
11173,12269,6373
11174,12273,6368
11175,12274,6369
11176,12273,6371
11177,12277,6377
11178,12271,6374
11179,12274,6372
11180,12271,6376
11181,12267,6371
11182,12268,6372
11183,12262,6377
11184,12258,6381
11185,12262,6376
11186,12264,6377
11187,12268,6372
11188,12271,6375
11189,12269,6372
11190,12265,6376
11191,12260,6378
11192,12260,6373
11193,12261,6376
11194,12265,6373
11195,12264,6372
11196,12270,6378
11197,12264,6381
11198,12271,6378
11199,12276,6377
11200,12281,6376
11201,12278,6382
11202,12275,6377
11203,12277,6378
11204,12282,6379
11205,12287,6374
11206,12289,6370
11207,12288,6375
11208,12282,6374
11209,12279,6371
11210,12274,6367
11211,12282,6373
11212,12284,6372
11213,12292,6377
11214,12293,6374
11215,12292,6371
11216,12286,6367
11217,12282,6373
11218,12284,6371
11219,12285,6369
11220,12291,6364
11221,12285,6370
11222,12286,6366
11223,12281,6363
11224,12280,6367
11225,12274,6362
11226,12281,6358
11227,12280,6364
11228,12286,6361
11229,12287,6364
11230,12290,6360
11231,12285,6361
11232,12283,6362
11233,12285,6365
11234,12279,6371
11235,12273,6369
11236,12275,6374
11237,12270,6380
11238,12265,6375
11239,12265,6381
11240,12270,6386
11241,12276,6381
11242,12270,6379
11243,12266,6375
11244,12270,6380
11245,12277,6383
11246,12274,6383
11247,12278,6384
11248,12272,6388
11249,12270,6384
11250,12273,6385
11251,12274,6384
11252,12276,6383
11253,12282,6381
11254,12280,6387
11255,12278,6387
11256,12285,6389
11257,12290,6392
11258,12298,6396
11259,12301,6396
11260,12305,6398
11261,12302,6396
11262,12308,6398
11263,12306,6400
11264,12300,6396
11265,12308,6392
11266,12312,6392
11267,12317,6387
11268,12312,6385
11269,12315,6387
11270,12320,6385
11271,12320,6390
11272,12327,6387
11273,12322,6388
11274,12330,6393
11275,12330,6394
11276,12327,6398
11277,12328,6398
11278,12334,6398
11279,12341,6401
11280,12346,6403
11281,12346,6399
11282,12352,6405
11283,12359,6403
11284,12358,6408
11285,12361,6403
11286,12356,6402
11287,12350,6402
11288,12348,6400
11289,12348,6395
11290,12349,6401
11291,12348,6406
11292,12345,6412
11293,12341,6414
11294,12341,6409
11295,12344,6414
11296,12344,6420
11297,12344,6423
11298,12346,6423
11299,12351,6425
11300,12354,6430
11301,12360,6428
11302,12355,6429
11303,12360,6426
11304,12362,6422
11305,12369,6426
11306,12368,6430
11307,12375,6426
11308,12380,6430
11309,12376,6426
11310,12379,6430
11311,12377,6430
11312,12373,6427
11313,12372,6425
11314,12374,6431
11315,12368,6429
11316,12375,6435
11317,12370,6436
11318,12375,6431
11319,12381,6427
11320,12381,6432
11321,12378,6433
11322,12375,6438
11323,12373,6435
11324,12381,6437
11325,12377,6443
11326,12384,6448
11327,12379,6453
11328,12375,6452
11329,12370,6449
11330,12378,6449
11331,12377,6455
11332,12378,6452
11333,12383,6458
11334,12385,6454
11335,12382,6453
11336,12386,6452
11337,12387,6452
11338,12384,6450
11339,12382,6452
11340,12386,6448
11341,12380,6450
11342,12375,6450
11343,12382,6447
11344,12381,6442
11345,12376,6448
11346,12375,6450
11347,12380,6454
11348,12375,6449
11349,12369,6451
11350,12375,6450
11351,12375,6445
11352,12382,6446
11353,12379,6443
11354,12385,6441
11355,12381,6444
11356,12387,6445
11357,12392,6448
11358,12388,6447
11359,12385,6451
11360,12385,6451
11361,12380,6446
11362,12377,6446
11363,12375,6446
11364,12372,6451
11365,12369,6456
11366,12370,6456
11367,12371,6452
11368,12368,6454
11369,12375,6454
11370,12375,6453
11371,12381,6455
11372,12380,6460
11373,12374,6466
11374,12379,6468
11375,12383,6472
11376,12378,6469
11377,12375,6465
11378,12371,6468
11379,12369,6471
11380,12367,6467
11381,12371,6469
11382,12366,6465
11383,12363,6462
11384,12357,6467
11385,12359,6465
11386,12361,6471
11387,12358,6473
11388,12366,6471
11389,12367,6475
11390,12372,6472
11391,12377,6472
11392,12382,6467
11393,12381,6467
11394,12381,6473
11395,12388,6477
11396,12384,6475
11397,12392,6477
11398,12387,6482
11399,12392,6478
11400,12397,6478
11401,12393,6484
11402,12401,6483
11403,12402,6489
11404,12404,6487
11405,12406,6485
11406,12402,6481
11407,12405,6482
11408,12408,6480
11409,12408,6481
11410,12415,6482
11411,12409,6488
11412,12414,6484
11413,12422,6488
11414,12427,6486
11415,12430,6489
11416,12431,6493
11417,12429,6497
11418,12432,6493
11419,12432,6499
11420,12435,6495
11421,12434,6496
11422,12440,6494
11423,12442,6489
11424,12438,6492
11425,12443,6492
11426,12444,6498
11427,12441,6495
11428,12438,6490
11429,12445,6495
11430,12441,6492
11431,12440,6497
11432,12439,6501
11433,12445,6503
11434,12452,6499
11435,12447,6501
11436,12442,6505
11437,12446,6506
11438,12443,6508
11439,12438,6507
11440,12434,6505
11441,12429,6510
11442,12423,6505
11443,12424,6507
11444,12418,6506
11445,12414,6507
11446,12414,6512
11447,12416,6513
11448,12412,6509
11449,12416,6505
11450,12414,6504
11451,12412,6503
11452,12412,6500
11453,12413,6500
11454,12418,6497
11455,12414,6497
11456,12410,6502
11457,12408,6501
11458,12412,6501
11459,12413,6506
11460,12412,6501
11461,12419,6499
11462,12415,6503
11463,12410,6500
11464,12414,6495
11465,12417,6500
11466,12418,6499
11467,12423,6495
11468,12419,6500
11469,12413,6503
11470,12413,6509
11471,12407,6513
11472,12411,6515
11473,12407,6510
11474,12414,6515
11475,12420,6511
11476,12426,6510
11477,12423,6507
11478,12417,6513
11479,12423,6519
11480,12420,6523
11481,12415,6527
11482,12412,6522
11483,12417,6528
11484,12413,6531
11485,12412,6527
11486,12415,6526
11487,12412,6532
11488,12419,6531
11489,12416,6527
11490,12415,6527
11491,12420,6530
11492,12423,6532
11493,12417,6536
11494,12418,6542
11495,12413,6543
11496,12409,6538
11497,12410,6534
11498,12416,6539
11499,12419,6541
11500,12418,6540
11501,12425,6546
11502,12420,6547
11503,12414,6552
11504,12412,6550
11505,12419,6549
11506,12427,6555
11507,12430,6557
11508,12425,6559
11509,12423,6557
11510,12418,6552
11511,12413,6556
11512,12419,6556
11513,12424,6557
11514,12429,6559
11515,12429,6563
11516,12431,6561
11517,12427,6567
11518,12421,6564
11519,12426,6563
11520,12425,6565
11521,12431,6563
11522,12426,6569
11523,12427,6570
11524,12426,6566
11525,12431,6571
11526,12428,6575
11527,12429,6580
11528,12434,6577
11529,12431,6573
11530,12437,6571
11531,12433,6574
11532,12434,6570
11533,12429,6566
11534,12425,6572
11535,12433,6569
11536,12432,6568
11537,12437,6563
11538,12432,6559
11539,12438,6562
11540,12443,6565
11541,12451,6560
11542,12451,6562
11543,12457,6558
11544,12454,6556
11545,12452,6558
11546,12455,6562
11547,12455,6562
11548,12453,6565
11549,12452,6564
11550,12458,6566
11551,12462,6567
11552,12469,6570
11553,12464,6576
11554,12470,6574
11555,12472,6579
11556,12476,6582
11557,12475,6583
